"","rowID","speciesID","common_name","species","sara_status","taxonomic_group","Class","Phylum","Order","Family","DFO","population","subspecies","paperID","year_published","doc_citation","date_accessed","rsf","North_America","subspecies_model","date_data_extraction","rationale_ne","reviewer_initials","extraction_method","inc_analysis","pop_model_notes","motivation","built_sdm_historical","historical_year","built_sdm_present","present_years","proj_future","proj_future_year","proj_present","proj_present_year","proj_present_motive","backcast","back_year","predictors","num_species","extent_region","region_notes","spatial_limits","notes_spatial_limit","built_CA","built_US","built_MX","focus_CA","focus_US","focus_MX","obj_cc_vulnerability","obj_conservation","obj_method","obj_other","obj_text","secondary_model","Notes","remove","rationale","sdm_na","cc_sdm_na","sdm_no_cc_na","sdm_ca","cc_sdm_ca","sdm_no_cc_ca","rsf_sdm_na"
"35",2075,33,"barn swallow","Hirundo rustica","Threatened","Birds","Aves","Chordata","Passeriformes","Hirundinidae",0,0,0,484,2021,"Arenas-Castro, S., & Sillero, N. (2021). Cross-scale monitoring of habitat suitability changes using satellite time series and ecological niche models. Science of the Total Environment, 784. https://doi.org/10.1016/j.scitotenv.2021.147172","2024-04-02",0,0,0,"NE","notNA","NE","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"36",2076,437,"harlequin duck eastern population","Histrionicus histrionicus","Special Concern","Birds","Aves","Chordata","Anseriformes","Anatidae",0,1,0,484,2021,"Arenas-Castro, S., & Sillero, N. (2021). Cross-scale monitoring of habitat suitability changes using satellite time series and ecological niche models. Science of the Total Environment, 784. https://doi.org/10.1016/j.scitotenv.2021.147172","2024-04-02",0,0,0,"NE","notNA","NE","3",NA,"notNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"37",2077,114,"red crossbill percna subspecies","Loxia curvirostra percna","Endangered","Birds","Aves","Chordata","Passeriformes","Fringillidae",0,0,1,484,2021,"Arenas-Castro, S., & Sillero, N. (2021). Cross-scale monitoring of habitat suitability changes using satellite time series and ecological niche models. Science of the Total Environment, 784. https://doi.org/10.1016/j.scitotenv.2021.147172","2024-04-02",0,0,2,"NE","notNA","NE","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"not exact species modelled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"38",2078,175,"ivory gull","Pagophila eburnea","Endangered","Birds","Aves","Chordata","Charadriiformes","Laridae",0,0,0,484,2021,"Arenas-Castro, S., & Sillero, N. (2021). Cross-scale monitoring of habitat suitability changes using satellite time series and ecological niche models. Science of the Total Environment, 784. https://doi.org/10.1016/j.scitotenv.2021.147172","2024-04-02",0,0,0,"NE","notNA","NE","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"39",2079,1022,"red-necked phalarope","Phalaropus lobatus","Special Concern","Birds","Aves","Chordata","Charadriiformes","Scolopacidae",0,0,0,484,2021,"Arenas-Castro, S., & Sillero, N. (2021). Cross-scale monitoring of habitat suitability changes using satellite time series and ecological niche models. Science of the Total Environment, 784. https://doi.org/10.1016/j.scitotenv.2021.147172","2024-04-02",0,0,0,"NE","notNA","NE","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"40",2080,145,"horned grebe western population","Podiceps auritus","Special Concern","Birds","Aves","Chordata","Podicipediformes","Podicipedidae",0,1,0,484,2021,"Arenas-Castro, S., & Sillero, N. (2021). Cross-scale monitoring of habitat suitability changes using satellite time series and ecological niche models. Science of the Total Environment, 784. https://doi.org/10.1016/j.scitotenv.2021.147172","2024-04-02",0,0,0,"NE","notNA","NE","3",NA,"notNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"41",2081,62,"caribou atlantic-gaspÈsie population","Rangifer tarandus caribou","Endangered","Mammals (terrestrial)","Mammalia","Chordata","Artiodactyla","Cervidae",0,1,1,484,2021,"Arenas-Castro, S., & Sillero, N. (2021). Cross-scale monitoring of habitat suitability changes using satellite time series and ecological niche models. Science of the Total Environment, 784. https://doi.org/10.1016/j.scitotenv.2021.147172","2024-04-02",0,0,2,"NE","notNA","NE","3",NA,"notNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"not exact species modelled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"42",2082,54,"caribou boreal population","Rangifer tarandus caribou","Threatened","Mammals (terrestrial)","Mammalia","Chordata","Artiodactyla","Cervidae",0,1,1,484,2021,"Arenas-Castro, S., & Sillero, N. (2021). Cross-scale monitoring of habitat suitability changes using satellite time series and ecological niche models. Science of the Total Environment, 784. https://doi.org/10.1016/j.scitotenv.2021.147172","2024-04-02",0,0,2,"NE","notNA","NE","3",NA,"notNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"not exact species modelled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"43",2083,38,"peary caribou","Rangifer tarandus pearyi","Threatened","Mammals (terrestrial)","Mammalia","Chordata","Artiodactyla","Cervidae",0,0,1,484,2021,"Arenas-Castro, S., & Sillero, N. (2021). Cross-scale monitoring of habitat suitability changes using satellite time series and ecological niche models. Science of the Total Environment, 784. https://doi.org/10.1016/j.scitotenv.2021.147172","2024-04-02",0,0,2,"NE","notNA","NE","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"not exact species modelled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"44",2084,32,"bank swallow","Riparia riparia","Threatened","Birds","Aves","Chordata","Passeriformes","Hirundinidae",0,0,0,484,2021,"Arenas-Castro, S., & Sillero, N. (2021). Cross-scale monitoring of habitat suitability changes using satellite time series and ecological niche models. Science of the Total Environment, 784. https://doi.org/10.1016/j.scitotenv.2021.147172","2024-04-02",0,0,0,"NE","notNA","NE","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"45",2085,473,"roseate tern","Sterna dougallii","Endangered","Birds","Aves","Chordata","Charadriiformes","Laridae",0,0,0,484,2021,"Arenas-Castro, S., & Sillero, N. (2021). Cross-scale monitoring of habitat suitability changes using satellite time series and ecological niche models. Science of the Total Environment, 784. https://doi.org/10.1016/j.scitotenv.2021.147172","2024-04-02",0,0,0,"NE","notNA","NE","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"46",2086,1040,"grizzly bear western population","Ursus arctos","Special Concern","Mammals (terrestrial)","Mammalia","Chordata","Carnivora","Ursidae",0,1,0,484,2021,"Arenas-Castro, S., & Sillero, N. (2021). Cross-scale monitoring of habitat suitability changes using satellite time series and ecological niche models. Science of the Total Environment, 784. https://doi.org/10.1016/j.scitotenv.2021.147172","2024-04-02",0,0,0,"NE","notNA","NE","3",NA,"notNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"47",2103,1040,"grizzly bear western population","Ursus arctos","Special Concern","Mammals (terrestrial)","Mammalia","Chordata","Carnivora","Ursidae",0,1,0,496,2018,"Ashrafzadeh, M. R., Khosravi, R., Ahmadi, M., & Kaboli, M. (2018). Landscape heterogeneity and ecological niche isolation shape the distribution of spatial genetic variation in Iranian brown bears, Ursus arctos (Carnivora: Ursidae). Mammalian Biology, 93, 64–75. https://doi.org/10.1016/j.mambio.2018.08.007","2024-03-12",0,0,0,"NE","notNA","NE","3",NA,"notNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"48",2104,1040,"grizzly bear western population","Ursus arctos","Special Concern","Mammals (terrestrial)","Mammalia","Chordata","Carnivora","Ursidae",0,1,0,497,2022,"Ashrafzadeh, M. R., Khosravi, R., Mohammadi, A., Naghipour, A. A., Khoshnamvand, H., Haidarian, M., & Penteriani, V. (2022). Modeling climate change impacts on the distribution of an endangered brown bear population in its critical habitat in Iran. Science of the Total Environment, 837. https://doi.org/10.1016/j.scitotenv.2022.155753","2024-03-12",0,0,0,"NE","notNA","NE","3",NA,"notNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"49",2105,1040,"grizzly bear western population","Ursus arctos","Special Concern","Mammals (terrestrial)","Mammalia","Chordata","Carnivora","Ursidae",0,1,0,498,2023,"Ashrafzadeh, M. R., Shahbazinasab, K., Mohammadi, A., & Penteriani, V. (2023). Determining the distribution factors of an endangered large carnivore: A case study of the brown bear Ursus arctos population in the Central Zagros Mountains, Southwest Iran. Global Ecology and Conservation, 46. https://doi.org/10.1016/j.gecco.2023.e02590","2024-03-12",0,0,0,"NE","notNA, 2023 paper","NE","3",NA,"notNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"50",2256,204,"greater sage-grouse urophasianus subspecies","Centrocerus urophasianus urophasianus","Endangered","Birds","Aves","Chordata","Galliformes","Phasianidae",0,0,1,631,2010,"Atamian, M. T., Sedinger, J. S., Heaton, J. S., & Blomberg, E. J. (2010). Landscape-Level Assessment of Brood Rearing Habitat for Greater Sage-Grouse in Nevada. Journal of Wildlife Management, 74(7), 1533–1543. https://doi.org/10.2193/2009-226","2024-04-16",0,1,2,"2024-06-07",NA,"HK","3",NA,NA,"Our goal was to identify and rank brood rearing habitat at the landscape scale in east-central Nevada, USA. We used locations of broods, associated with radiotagged females, in the 2005 and 2006 breeding seasons, and the Southwest Regional Gap Analysis Project (SWReGAP) landcover types (U.S. Geological Survey 2005), as well as topographic and satellite-derived habitat descriptors in an Ecological Niche Factor Analysis (ENFA). Our objectives were to 1) examine the effects of landscape-scale variables on sage-grouse brood rearing habitat selection, 2) produce habitat suitability maps, and 3) assess the importance of the incorporation of a fitness component in determining sage-grouse brood habitat.",0,NA,1,"unknown",0,NA,0,NA,NA,0,NA,"3","1",NA,NA,0,"not exact species modelled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0
"51",7,1501,"large-headed woolly yarrow","Achillea millefolium var. megacephala","Special Concern","Vascular Plants","Magnoliopsida","Tracheophyta","Asterales","Asteraceae",0,0,1,424,2019,"Attanayake, A. U., Xu, D., Guo, X., & Lamb, E. G. (2019). Long-term sand dune spatio-temporal dynamics and endemic plant habitat extent in the Athabasca sand dunes of northern Saskatchewan. Remote Sensing in Ecology and Conservation, 5(1), 70–86. https://doi.org/10.1002/rse2.90","2023-08-24",0,1,1,"2023-10-02",NA,"HK","2",NA,NA,"We modeled the extent of habitat for each species, corresponding dune morphologies in species habitat, spatial and temporal variation in dune environments, and rates of woody vegetation encroachment at dune boundaries to support an assessment of long-term threats for the Athabasca endemic dune ﬂora",0,NA,1,"2009-2010 (species data)",0,NA,0,NA,NA,0,NA,"2","9","Saskatchewan, Alberta","Athabasca sand dunes",1,NA,NA,NA,NA,"1","0","0",NA,NA,NA,NA,NA,0,NA,0,NA,1,0,1,1,0,1,1
"52",164,142,"athabasca thrift","Armeria maritima ssp. interior","Special Concern","Vascular Plants","Magnoliopsida","Tracheophyta","Caryophyllales","Plumbaginaceae",0,0,1,424,2019,"Attanayake, A. U., Xu, D., Guo, X., & Lamb, E. G. (2019). Long-term sand dune spatio-temporal dynamics and endemic plant habitat extent in the Athabasca sand dunes of northern Saskatchewan. Remote Sensing in Ecology and Conservation, 5(1), 70–86. https://doi.org/10.1002/rse2.90","2023-08-24",0,1,1,"2023-10-02",NA,"HK","2",NA,NA,"We modeled the extent of habitat for each species, corresponding dune morphologies in species habitat, spatial and temporal variation in dune environments, and rates of woody vegetation encroachment at dune boundaries to support an assessment of long-term threats for the Athabasca endemic dune ﬂora",0,NA,1,"2009-2010 (species data)",0,NA,0,NA,NA,0,NA,"2","9","Saskatchewan, Alberta","Athabasca sand dunes",1,NA,NA,NA,NA,"1","0","0",NA,NA,NA,NA,NA,0,NA,0,NA,1,0,1,1,0,1,1
"53",651,516,"mackenzie hairgrass","Deschampsia mackenzieana","Special Concern","Vascular Plants","Liliopsida","Tracheophyta","Poales","Poaceae",0,0,0,424,2019,"Attanayake, A. U., Xu, D., Guo, X., & Lamb, E. G. (2019). Long-term sand dune spatio-temporal dynamics and endemic plant habitat extent in the Athabasca sand dunes of northern Saskatchewan. Remote Sensing in Ecology and Conservation, 5(1), 70–86. https://doi.org/10.1002/rse2.90","2023-08-24",0,1,0,"2023-10-02",NA,"HK","2",NA,NA,"We modeled the extent of habitat for each species, corresponding dune morphologies in species habitat, spatial and temporal variation in dune environments, and rates of woody vegetation encroachment at dune boundaries to support an assessment of long-term threats for the Athabasca endemic dune ﬂora",0,NA,1,"2009-2010 (species data)",0,NA,0,NA,NA,0,NA,"2","9","Saskatchewan, Alberta","Athabasca sand dunes",1,NA,NA,NA,NA,"1","0","0",NA,NA,NA,NA,NA,0,NA,0,NA,1,0,1,1,0,1,1
"54",1688,525,"sand-dune short-capsuled willow","Salix brachycarpa var. psammophila","Special Concern","Vascular Plants","Magnoliopsida","Tracheophyta","Malpighiales","Salicaceae",0,0,1,424,2019,"Attanayake, A. U., Xu, D., Guo, X., & Lamb, E. G. (2019). Long-term sand dune spatio-temporal dynamics and endemic plant habitat extent in the Athabasca sand dunes of northern Saskatchewan. Remote Sensing in Ecology and Conservation, 5(1), 70–86. https://doi.org/10.1002/rse2.90","2023-08-24",0,1,1,"2023-10-02",NA,"HK","2",NA,NA,"We modeled the extent of habitat for each species, corresponding dune morphologies in species habitat, spatial and temporal variation in dune environments, and rates of woody vegetation encroachment at dune boundaries to support an assessment of long-term threats for the Athabasca endemic dune ﬂora",0,NA,1,"2009-2010 (species data)",0,NA,0,NA,NA,0,NA,"2","9","Saskatchewan, Alberta","Athabasca sand dunes",1,NA,NA,NA,NA,"1","0","0",NA,NA,NA,NA,NA,0,NA,0,NA,1,0,1,1,0,1,1
"55",1691,527,"blanket-leaved willow","Salix silicicola","Endangered","Vascular Plants","Magnoliopsida","Tracheophyta","Malpighiales","Salicaceae",0,0,0,424,2019,"Attanayake, A. U., Xu, D., Guo, X., & Lamb, E. G. (2019). Long-term sand dune spatio-temporal dynamics and endemic plant habitat extent in the Athabasca sand dunes of northern Saskatchewan. Remote Sensing in Ecology and Conservation, 5(1), 70–86. https://doi.org/10.1002/rse2.90","2023-08-24",0,1,0,"2023-10-02",NA,"HK","2",NA,NA,"We modeled the extent of habitat for each species, corresponding dune morphologies in species habitat, spatial and temporal variation in dune environments, and rates of woody vegetation encroachment at dune boundaries to support an assessment of long-term threats for the Athabasca endemic dune ﬂora",0,NA,1,"2009-2010 (species data)",0,NA,0,NA,NA,0,NA,"2","9","Saskatchewan, Alberta","Athabasca sand dunes",1,NA,NA,NA,NA,"1","0","0",NA,NA,NA,NA,NA,0,NA,0,NA,1,0,1,1,0,1,1
"56",1692,528,"turnor's willow","Salix turnorii","Special Concern","Vascular Plants","Magnoliopsida","Tracheophyta","Malpighiales","Salicaceae",0,0,0,424,2019,"Attanayake, A. U., Xu, D., Guo, X., & Lamb, E. G. (2019). Long-term sand dune spatio-temporal dynamics and endemic plant habitat extent in the Athabasca sand dunes of northern Saskatchewan. Remote Sensing in Ecology and Conservation, 5(1), 70–86. https://doi.org/10.1002/rse2.90","2023-08-24",0,1,0,"2023-10-02",NA,"HK","2",NA,NA,"We modeled the extent of habitat for each species, corresponding dune morphologies in species habitat, spatial and temporal variation in dune environments, and rates of woody vegetation encroachment at dune boundaries to support an assessment of long-term threats for the Athabasca endemic dune ﬂora",0,NA,1,"2009-2010 (species data)",0,NA,0,NA,NA,0,NA,"2","9","Saskatchewan, Alberta","Athabasca sand dunes",1,NA,NA,NA,NA,"1","0","0",NA,NA,NA,NA,NA,0,NA,0,NA,1,0,1,1,0,1,1
"57",1808,532,"floccose tansy","Tanacetum huronense var. floccosum","Special Concern","Vascular Plants","Magnoliopsida","Tracheophyta","Asterales","Asteraceae",0,0,1,424,2019,"Attanayake, A. U., Xu, D., Guo, X., & Lamb, E. G. (2019). Long-term sand dune spatio-temporal dynamics and endemic plant habitat extent in the Athabasca sand dunes of northern Saskatchewan. Remote Sensing in Ecology and Conservation, 5(1), 70–86. https://doi.org/10.1002/rse2.90","2023-08-24",0,1,1,"2023-10-02",NA,"HK","2",NA,NA,"We modeled the extent of habitat for each species, corresponding dune morphologies in species habitat, spatial and temporal variation in dune environments, and rates of woody vegetation encroachment at dune boundaries to support an assessment of long-term threats for the Athabasca endemic dune ﬂora",0,NA,1,"2009-2010 (species data)",0,NA,0,NA,NA,0,NA,"2","9","Saskatchewan, Alberta","Athabasca sand dunes",1,NA,NA,NA,NA,"1","0","0",NA,NA,NA,NA,NA,0,NA,0,NA,1,0,1,1,0,1,1
"58",860,1044,"wolverine","Gulo gulo","Special Concern","Mammals (terrestrial)","Mammalia","Chordata","Carnivora","Mustelidae",0,0,0,374,2023,"Aubry, K. B., Raley, C. M., Shirk, A. J., McKelvey, K. S., & Copeland, J. P. (2023). Climatic conditions limit wolverine distribution in the Cascade Range of southwestern North America. Canadian Journal of Zoology, 101, 95–113. https://doi.org/10.1139/cjz-2022-0005","2023-08-24",1,1,0,"NE","RSF, 2023 paper","NE","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"59",357,118,"eastern wolf","Canis lupus lycaon","Special Concern","Mammals (terrestrial)","Mammalia","Chordata","Carnivora","Canidae",0,0,1,315,2010,"Ausband, D. E., Mitchell, M. S., Doherty, K., Zager, P., Mack, C. M., & Holyan, J. (2010). Surveying Predicted Rendezvous Sites to Monitor Gray Wolf Populations. Journal of Wildlife Management, 74(5), 1043–1049. https://doi.org/10.2193/2009-303","2023-08-10",1,1,2,"NE","RSF","NE","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"60",1375,25,"caribou dolphin and union population","Rangifer tarandus","Special Concern","Mammals (terrestrial)","Mammalia","Chordata","Artiodactyla","Cervidae",0,1,0,248,2008,"Banks, W. E., d’Errico, F., Peterson, A. T., Kageyama, M., & Colombeau, G. (2008). Reconstructing ecological niches and geographic distributions of caribou (Rangifer tarandus) and red deer (Cervus elaphus) during the Last Glacial Maximum. Quaternary Science Reviews, 27(27–28), 2568–2575. https://doi.org/10.1016/j.quascirev.2008.09.013","2023-08-03",0,0,0,"NE","notNA","NE","2",NA,"notNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"61",1448,54,"caribou boreal population","Rangifer tarandus caribou","Threatened","Mammals (terrestrial)","Mammalia","Chordata","Artiodactyla","Cervidae",0,1,1,249,2019,"Baltensperger, A. P., & Joly, K. (2019). Using seasonal landscape models to predict space use and migratory patterns of an arctic ungulate. Movement Ecology, 7(1). https://doi.org/10.1186/s40462-019-0162-8","2023-08-03",0,1,2,"2023-09-15",NA,"HK","2",NA,"not","Our goals were to 1) model caribou seasonal distributions and change, 2) relate caribou occurrence to climatic, anthropogenic, and topographic predictors, and 3) to identify migratory areas predicted to have been used consistently by the WAH over the past decade.",0,NA,1,"2009-2019 (telemetry data)",0,NA,0,NA,NA,0,NA,"2","1","Alaska",NA,4,"""211 adult female caribou belonging to the WAH were captured in Kobuk Valley National Park, Alaska and fitted with GPS telemetry collars""","0","1","0","0","1","0",NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0
